key,date,value
2014-12-29,10,0.103340784486558
2014-12-29,11,0.0637619038992936
2014-12-29,12,0.0586069696710808
2014-12-29,13,0.115944875271621
2014-12-29,14,0.140515709654932
2014-12-29,15,0.112690106382979
2014-12-29,16,0.177708183864915
2014-12-29,17,0.107349126182965
2014-12-29,18,0.0287477714199212
2014-12-29,19,0.0792447159353349
2014-12-29,20,0.115162171818835
2014-12-29,21,0.0621804545454546
2014-12-30,07,0.0893258277511962
2014-12-30,08,0.0862353676907828
2014-12-30,09,0.352914699914016
2014-12-30,10,0.290589666666667
2015-01-16,15,0.0714583908045977
2015-01-16,16,0.0395959454828659
2015-01-16,17,0.0928924418968213
2015-01-16,18,0.170466964900439
2015-01-16,19,0.0852093425039873
2015-01-16,20,0.0802556558257024
2015-01-16,21,0.0456677037037037
2015-01-17,07,0.300928248239437
2015-01-17,08,0.109306694642857
2015-01-17,09,0.183475380730381
2015-01-17,10,0.202282979099678
2015-01-17,11,0.154696197168857
2015-01-17,12,0.138781478616352
2015-01-17,13,0.131191396327468
2015-01-17,14,0.217064897295447
2015-01-17,15,0.229423577472842
2015-01-17,16,0.192897303140097
2015-01-17,17,0.105112368546466
2015-01-17,18,0.207008709787234
2015-01-17,19,0.27038330619469
2015-01-17,20,0.081485754130866
2015-01-17,21,0.0547629845238096
2015-01-18,07,0.0390796533333333
2015-01-18,08,0.00799235963382738
2015-01-18,09,0.00938775658670862
2015-01-18,10,0.00948182426640292
2015-01-18,11,0.00955292022324365
2015-01-18,12,0.0100399462447579
2015-01-18,13,0.255695813669065
2015-01-18,14,0.201467321646342
2015-01-18,15,0.28114018079908
2015-01-18,16,0.139458566299213
2015-01-18,17,0.130984092352941
2015-01-18,18,0.209685660472972
2015-01-18,19,0.17953502610966
2015-01-18,20,0.150473001072194
2015-01-18,21,0.215335866666667
2015-01-19,07,0.19007236374269
2015-01-19,08,0.187771418149466
2015-01-19,09,0.177238988300069
2015-01-19,10,0.211157820713239
2015-01-19,11,0.194050601398602
